Id,Article Type,Newspaper,City,State,Publication Date,Page,Headline,Sub Headline,Byline,Event,Location of research,Status,Contributor,User Comments,CM Comments,Page URL,Download File,State-Geo,City-Geo,Latitude,Longitude,Type
17548,News Article,Marshalltown Times-Republican,Marshalltown,Iowa,"Thursday, December 17, 1942",15,Nazi Blood Policy Scored By 11 Nations,U.S. Joins in Condemning Germany's Extermination of Jews,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,http://marshalltown.advantage-preservation.com/,Published,Jonathan Bundy,Link to article: http://marshalltown.advantage-preservation.com/Viewer/?k=darlan%20calls%20french%20to%20battle%20axis&i=f&d=01011939-12311957&m=between&fn=marshalltown_times-republican_usa_iowa_marshalltown_19421217_english_15&df=1&dt=10,"Good work, Jonathan! -Eric",https://newspapers.ushmm.org/article/17548,https://newspapers.ushmm.org/manager/article/photo/14327/original,Iowa,Marshalltown,42.0494674,-92.9080375,None
17287,Editorial or Opinion Piece,The Massena Observer,Massena,New York,"Friday, December 25, 1942",4,"Denunciation, Warning",,,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York State Historic Newspapers (http://nyshistoricnewspapers.org/),Published,Alexandra Miloradovitch,,"Great find, Alexandra! Keep up the research - Chelsea",https://newspapers.ushmm.org/article/17287,https://newspapers.ushmm.org/manager/article/photo/14117/original,New+York,Massena,44.9281049,-74.891865,None
17271,News Article,Ogdensburg Journal,Ogdensburg,New York,"Monday, December 28, 1942",7,Mead Urges Jewish Homeland After War,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York State Historic Newspapers (http://nyshistoricnewspapers.org/),Published,Alexandra Miloradovitch,,"Alexandra, while there is no direct mention of the Allied Condemnation of the Final Solution, the article date and the reference to an ""international memorial service...for Jews slain by the Nazis of Europe"" suggests the organizers of the event were aware of the reports. As a result, I will mark this approved. Please remember to include the letters AP in the author/byline field, as it stands for the Associated Press wire service. You are the first person to find this article and send it to us. Good work! -Eric",https://newspapers.ushmm.org/article/17271,https://newspapers.ushmm.org/manager/article/photo/14101/original,New+York,Ogdensburg,44.6942291,-75.48633640000001,None
17257,News Article,Fort Covington Sun,Fort Covington,New York,"Thursday, December 31, 1942",1,Highlights... In the Week's News,,,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York State Historic Newspapers (http://nyshistoricnewspapers.org/),Published,Alexandra Miloradovitch,,,https://newspapers.ushmm.org/article/17257,https://newspapers.ushmm.org/manager/article/photo/14087/original,New+York,Fort+Covington,44.988444,-74.49651,None
16963,News Article,Jefferson City Post-Tribune,Jefferson City,Missouri,"Friday, March 29, 1946",4,Trial of Dachau Criminals Opens ,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Jake Loman,,"Hi Jake - thank you for sharing this article related to the event ""Allies Denounce Nazi Plan to 'Exterminate' the Jews."" - Jennifer",https://newspapers.ushmm.org/article/16963,https://www.newspapers.com/clip/19309728/,Missouri,Jefferson+City,38.57670170000001,-92.1735164,None
16804,News Article,Jefferson City Post-Tribune,Jefferson City,Missouri,"Friday, March 29, 1946",4,Trial of Dachau Criminals Opens,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Mike Slaney,,"Hi Mike - thank you for sharing this article related to the event ""Allies Denounce Nazi Plan to 'Exterminate' the Jews.""  - Jennifer",https://newspapers.ushmm.org/article/16804,https://www.newspapers.com/clip/19027717/,Missouri,Jefferson+City,38.57670170000001,-92.1735164,None
16691,News Article,Jefferson City Post-Tribune,Jefferson City,Missouri,"Friday, March 29, 1946",4,Trial of Dachau Criminals Opens,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Jack Stucky,,"Hi Jack - than kyou for sharing this article related to the event ""Allies Denounce Nazi Plan to 'Exterminate' the Jews."" - Jennifer",https://newspapers.ushmm.org/article/16691,https://www.newspapers.com/clip/19027717/,Missouri,Jefferson+City,38.57670170000001,-92.1735164,None
16370,Editorial or Opinion Piece,Jefferson City Post-Tribune,Jefferson City,Missouri,"Friday, March 29, 1946",4,Trial of Dachau Criminals Opens,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Slayton Smith,,"Hi Slayton - thank you for submitting this article related to the event ""Allies Denounce Nazi Plan to 'Exterminate' the Jews"". - Jennifer",https://newspapers.ushmm.org/article/16370,https://www.newspapers.com/clip/19027717/,Missouri,Jefferson+City,38.57670170000001,-92.1735164,None
16346,News Article,Joplin Globe,Joplin,Missouri,"Wednesday, May 17, 1944",10,Tito’s Troops Rout Nazis in East Bosnia,Na,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Bluse Yuan,It briefly told us what is going on at that time,,https://newspapers.ushmm.org/article/16346,https://newspapers.ushmm.org/manager/article/photo/13194/original,Missouri,Joplin,37.08422710000001,-94.513281,None
16168,News Article,Jefferson City Post-Tribune,Jefferson City,Missouri,"Friday, March 29, 1946",4,Trial of Dachau Criminals Opens,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Reth Touch,This article reports on Allies' actions for the sake of others who suffered.,"Hi Reth--thank you for sharing this article along with your thoughts. I re-categorized it, because it is most closely related to ""Allies Denounce Nazi Plan to 'Exterminate' the Jews."" --Jennifer",https://newspapers.ushmm.org/article/16168,https://newspapers.ushmm.org/manager/article/photo/12999/original,Missouri,Jefferson+City,38.57670170000001,-92.1735164,None
16110,News Article,Jefferson City Post-Tribune,Jefferson City,Missouri,"Friday, March 29, 1946",4,Trial of Dachau Criminals Opens,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Luke Beshoner,,"Thanks for submitting this article, Luke. I corrected the article name for you. -Jennifer",https://newspapers.ushmm.org/article/16110,https://www.newspapers.com/clip/19237716/,Missouri,Jefferson+City,38.57670170000001,-92.1735164,None
16052,News Article,Moberly Monitor-Index and Moberly Evening Democrat,Moberly,Missouri,"Thursday, December 17, 1942",1,Cold-Blooded Extermination of Jews Condemned,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,August Sonnenberg,,"August,
Nice find! Keep up the good work. -Katie",https://newspapers.ushmm.org/article/16052,https://www.newspapers.com/clip/14144430/,Missouri,Moberly,39.4183689,-92.4382367,None
16004,News Article,Jefferson City Post-Tribune,Jefferson City,Missouri,"Friday, March 29, 1946",4,Trial of Dachau Criminals Opens,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,A.D. Vickery,,Hi A.D. - thank you for submitting this article about the post-war trial of Germans who worked at concentration camps. -Jennifer,https://newspapers.ushmm.org/article/16004,https://www.newspapers.com/clip/19309728/,Missouri,Jefferson+City,38.57670170000001,-92.1735164,None
15949,News Article,The Chillicothe Constitution-Tribune,Chillicothe,Missouri,"Thursday, December 17, 1942",5,Germany’s Jewish Policy Condemned,United States Pledges Those Responsible “Shall Not Escape Retribution.”,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Jack Stucky,,"Good find, Jack. I changed the page number to 5--the actual number of the newspaper page. Newspapers.com is confusing, in that it combines the multiple editions for each day and throws off the pagination. Thanks, Edie",https://newspapers.ushmm.org/article/15949,https://www.newspapers.com/clip/19174177/,Missouri,Chillicothe,39.7952946,-93.5524358,None
15943,News Article,Moberly Monitor-Index and Moberly Evening Democrat,Moberly,Missouri,"Thursday, December 17, 1942",1,Cold-Blooded Extermination of Jews Condemned,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Jack Stucky,,"Jack,
Nice find! Keep up the good work. -Katie",https://newspapers.ushmm.org/article/15943,https://www.newspapers.com/clip/14144430/,Missouri,Moberly,39.4183689,-92.4382367,None
15867,News Article,Jefferson City Post-Tribune,Jefferson City,Missouri,"Friday, March 29, 1946",4,Trial of Dachau Criminals Opens,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Aidan Schorgl,,"Hi Aidan--thanks for sharing this article. I re-categorized it since it is most closely related to ""Allies Denounce Nazi Plan to 'Exterminate' the Jews."" --Jennifer",https://newspapers.ushmm.org/article/15867,https://www.newspapers.com/clip/19027717/,Missouri,Jefferson+City,38.57670170000001,-92.1735164,None
15810,News Article,Jefferson City Post-Tribune,Jefferson City,Missouri,"Friday, March 29, 1946",4,Trial of Dachau Criminals Open,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Tucker Atwood,,Hi Tucker - thank you for submitting this article about the Allies prosecuting the staff of concentration camps. - Jennifer,https://newspapers.ushmm.org/article/15810,https://newspapers.ushmm.org/manager/article/photo/12653/original,Missouri,Jefferson+City,38.57670170000001,-92.1735164,None
15799,News Article,Jefferson City Post-Tribune,Jefferson City,Missouri,"Friday, March 29, 1946",4,Trial of Dachau Criminal Opens,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Henry Krebs,,Hi Henry - thank you for sharing this article about the Allies prosecuting those who worked at concentration camps. - Jennifer,https://newspapers.ushmm.org/article/15799,https://www.newspapers.com/clip/19310263/,Missouri,Jefferson+City,38.57670170000001,-92.1735164,None
15731,News Article,The Hutchinson News,Hutchinson,Kansas,"Wednesday, November 25, 1942",1,Slaughter Of Jews Ahead At Fast Pace,"Race Extermination Hitler 1942 Goal, Rabbi Wise Says",AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Domenic Monteleone,"Wise reports that the Nazis plan to exterminate all Jews across Europe and soon other parts of the world. Hitler was wrathful and wanted to kill more than the 4,000,000 he had already.",Hi David--thank you for submitting this article about the Nazi plan to exterminate all Jews and Rabbi Wise's endeavor to publicize this information. -Jennifer,https://newspapers.ushmm.org/article/15731,https://www.newspapers.com/clip/19037967/,Kansas,Hutchinson,38.0608445,-97.9297743,None
15668,News Article,The Iola Register/The Iola Daily Register,Iola,Kansas,"Thursday, December 17, 1942",1,Allies Condemn Jew Slaughter,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Jake Loman,"It all has to do with the article I chose on your website, covers a lot of the events from this date.","Jake, the headline ""Africa Corps Split in Race to Tripoli"" is associated with an unrelated story. Old newspapers are hard to follow! The headline for your article, which is definitely related to the topic, is ""Allies Condemn Jew Slaughter"". You are the very first person to find and upload this submission. Fantastic job! -Eric",https://newspapers.ushmm.org/article/15668,https://www.newspapers.com/clip/18889853/,Kansas,Iola,37.9244799,-95.3999814,None
15616,News Article,The Evening Independent,Massillon,Ohio,"Thursday, December 17, 1942",8,Condemn Nazis' Jewish Policy,,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Muskingum Library,Published,Heather Stripling,,"Heather, I'm not sure where you read ""Fleeing Axis Forces Cut In Two"" as the headline, but it appears to be for an unrelated story. Your story's headline starts and ends with ""Condemn Nazi's Jewish Policy"". You are the first person to submit this article. Great work! -Eric",https://newspapers.ushmm.org/article/15616,https://newspapers.ushmm.org/manager/article/photo/12461/original,Ohio,Massillon,40.7967244,-81.52150929999999,None
