Id,Article Type,Newspaper,City,State,Publication Date,Page,Headline,Sub Headline,Byline,Event,Location of research,Status,Contributor,User Comments,CM Comments,Page URL,Download File,State-Geo,City-Geo,Latitude,Longitude
19912,News Article,The La Crosse Tribune and Leader Press/The La Crosse Tribune (Sunday edition),La Crosse,Wisconsin,"Thursday, November 12, 1942",4, Proposes Polish Jews Be Sent to Sweden,,AP,Nazi Plan to Kill All Jews Confirmed,Find Newspaper Archive (https://newspaperarchive.com/),Published,Susan T Hessel,One paragraph article on page 4 is closer to the front than some other articles I've found. It suggests the United Nations should send the Polish Jews to Sweden. It offers no information about how it would be done or if Sweden would accept several million Jews.,,https://newspapers.ushmm.org/article/19912,https://newspapers.ushmm.org/manager/article/photo/15972/original,Wisconsin,La+Crosse,43.8137751,-91.25190169999999
19911,News Article,The La Crosse Tribune and Leader Press/The La Crosse Tribune (Sunday edition),La Crosse,Wisconsin,"Thursday, December 10, 1942",22,Claim Thousands of Jew Slain by Nazis,,AP,Nazi Plan to Kill All Jews Confirmed,Find Newspaper Archive (https://newspaperarchive.com/),Published,Susan T Hessel,"Notice from the Polish government in exile said a third of the 3.1 million Jews in Poland had already been killed. 

This three-paragraph story was on page 12, buried among  classified ads.",,https://newspapers.ushmm.org/article/19911,https://newspapers.ushmm.org/manager/article/photo/15971/original,Wisconsin,La+Crosse,43.8137751,-91.25190169999999
19905,News Article,The La Crosse Tribune and Leader Press/The La Crosse Tribune (Sunday edition),La Crosse,Wisconsin,"Wednesday, November 25, 1942",11,"Two Million Jews Slaughtered, More Face Death Declares Dr. Stephen Wise",,AP,Nazi Plan to Kill All Jews Confirmed,Find Newspaper Archive (https://newspaperarchive.com/),Published,Susan T Hessel,"Rabbi Wise said state department officials had confirmed the authenticity of sources that revealed half of the estimated 4 million Jews in Nazi-occupied Europe had already been killed. He said ""Hitler was wrathful oat 'failure to complete the extermination immediately.'""",,https://newspapers.ushmm.org/article/19905,https://newspapers.ushmm.org/manager/article/photo/15969/original,Wisconsin,La+Crosse,43.8137751,-91.25190169999999
19903,Editorial or Opinion Piece,The La Crosse Tribune and Leader Press/The La Crosse Tribune (Sunday edition),La Crosse,Wisconsin,"Sunday, November 29, 1942",6,Foreign Affairs,Can't Hold Foothold In North Africa,,Nazi Plan to Kill All Jews Confirmed,Find Newspaper Archive (https://newspaperarchive.com/),Published,Susan T Hessel,"The bottom half of the article predicts a cornered Hitler ""would commit some desperate and lunatic crime as a final gesture seem to be coming true in reports of wholesale murders of hundreds of thousands of Jews in Poland particularly, but in all occupied countries as well. The state department doesn't take Kindly to atrocity reports, verifies that the Germans are making a deadly effort to stamp out the entire Jewish race in Europe, killing masses with machine guns, poison and by other means.""

Without authentication, it would seem ""well-nigh unbelievable, but these seem to be true.""",,https://newspapers.ushmm.org/article/19903,https://newspapers.ushmm.org/manager/article/photo/15967/original,Wisconsin,La+Crosse,43.8137751,-91.25190169999999
19763,News Article,The Record-Argus/The Record Argus,Greenville,Pennsylvania,"Wednesday, November 25, 1942",1,View Hitler Plan To Wipe Out Jews,Dr. Wise Says Reports Are Confirmed By State Department,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Luke Teitell,,Great find Luke! This is the first article from the The Record-Argus in our database! Keep up the great work! -Megan,https://newspapers.ushmm.org/article/19763,https://www.newspapers.com/clip/24240140/,Pennsylvania,Greenville,41.404499,-80.39117850000001
19761,News Article,Standard Sentinel/Standard-Speaker/Standard-Sentinel,Hazleton,Pennsylvania,"Wednesday, November 25, 1942",1,Half Of Jews In Europe Were Slain,Hitler Had Ordered Extermination of All Jews In Nazi- Ruled Areas In 1942,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Luke Teitell,,"Another good entry, Luke! -Eric",https://newspapers.ushmm.org/article/19761,https://www.newspapers.com/clip/24213814/,Pennsylvania,Hazleton,40.9584181,-75.97464719999999
19629,News Article,Public Opinion Franklin Repository/The Chambersburg Public Opinion,Chambersburg,Pennsylvania,"Wednesday, November 25, 1942",1,Race Extinction Order of Hitler Up for Scrutiny,Plan to Exterminate All Jews in Nazi-Occupied Europe Laid Before Committee,AP,Nazi Plan to Kill All Jews Confirmed,Coyle Free Library (http://www.fclspa.org/locations/coyle-free-library/),Published,Tara Quinlivan,"The editorial page on this date and the following days did not mention the article, which could be inferred to mean there was not much interest. The wording of the headline implies skepticism on the part of the Associate Press.  Notice the contrast in the category wording History Unfolded chose (Confirmed) versus the headline (Scrutinized). I've submitted the rest of the article in another submission as there was not an option to upload two images in one submission.","This is a great new find for us, Tara. Thank you for your thoughtful analysis. It is hard to know whether editorial decisions reflect or even correspond to general public interest in topics such as the Nazi plan to kill all Jews. -Eric",https://newspapers.ushmm.org/article/19629,https://newspapers.ushmm.org/manager/article/photo/15742/original,Pennsylvania,Chambersburg,39.9375911,-77.6611022
19603,News Article,The Kane Republican,Kane,Pennsylvania,"Wednesday, November 25, 1942",1,DR WISE TO REVEAL DETAILS OF NAZI PLANS TO EXTERMINATE JEWS,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Neha Mylvaganan,,"Hi Neha,
Thanks for this submission for History Unfolded. Great work!
-Bethany",https://newspapers.ushmm.org/article/19603,https://www.newspapers.com/clip/24160174/,Pennsylvania,Kane,41.6628394,-78.81114269999999
19599,News Article,The Evening Telegram/Rocky Mount Telegram,Rocky Mount,North Carolina,"Wednesday, November 25, 1942",1,Leading Jews To Discuss Nazi Plan To Purge Europe,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Neha Mylvaganan,,,https://newspapers.ushmm.org/article/19599,https://www.newspapers.com/clip/24160399/,North+Carolina,Rocky+Mount,35.9382103,-77.7905339
19598,News Article,The Longview (Texas) Daily News,Longview,Texas,"Wednesday, November 25, 1942",6,CORPSES GO AT 50 MARKS FOR GERMAN SOAP-MAKING PLANTS,Officially Confirmed Sources Assert Two  Million Jews Slain By Hitler's Orders,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Neha Mylvaganan,,,https://newspapers.ushmm.org/article/19598,https://www.newspapers.com/clip/24160452/,Texas,Longview,32.5007037,-94.74048909999999
19594,News Article,The Boston Post,Boston,Massachusetts,"Wednesday, November 25, 1942",6,2 Million Jews Slain by Hitler,"Figures Confirmed by U.S., Declares Rabbi Wise",AP,Nazi Plan to Kill All Jews Confirmed,State Library of Massachusetts,Published,Abigail Collins,,"Abby, this is a great entry! I'm so excited that you were able to look at the Boston Post. Do you have a scan of the top of this page? I just need to verify the newspaper name and page number. You can email me the image if you have one. Once I have that, I will verify the data. Are you up for doing more research on this newspaper? I'm sorry it's taken me a while to get to reviewing your work. -Eric

[Eric approved the article on 10.11.18 after receiving an email from Abby.]",https://newspapers.ushmm.org/article/19594,https://newspapers.ushmm.org/manager/article/photo/15717/original,Massachusetts,Boston,42.3600825,-71.0588801
19463,News Article,The New York Times,New York,New York,"Wednesday, November 25, 1942",10,Wise Gets Confirmations,Checks With State Department on Nazis' 'Extermination Campaign',AP,Nazi Plan to Kill All Jews Confirmed,Carroll University Newspaper Archive (http://archives.carrollu.edu/),Published,Noah Foster,,"Please remember to include the byline if there is one. In this case, you should enter AP in the author/byline field. AP stands for Associated Press. -Eric",https://newspapers.ushmm.org/article/19463,https://newspapers.ushmm.org/manager/article/photo/15644/original,New+York,New+York,40.7127753,-74.0059728
19462,News Article,The New York Times,New York,New York,"Wednesday, November 25, 1942",10,Himmler Program Kills Polish Jews,"Slaughter of 250,000 in Plan to Wipe Out Half in Country This Year is Reported",James MacDonald,Nazi Plan to Kill All Jews Confirmed,Carroll University Newspaper Archive (http://archives.carrollu.edu/),Published,Noah Foster,,"Thank you for your involvement with History Unfolded, Noah! -Eric",https://newspapers.ushmm.org/article/19462,https://newspapers.ushmm.org/manager/article/photo/15643/original,New+York,New+York,40.7127753,-74.0059728
19435,Editorial or Opinion Piece,The Sentinel,Chicago,Illinois,"Thursday, December 10, 1942",5,A Rousing Summons to Halt Nazi Butchery,,A. A. Freedlander,Nazi Plan to Kill All Jews Confirmed,Illinois Digital Archives: The Jewish Sentinel (http://www.idaillinois.org/cdm/landingpage/collection/p16614coll14),Published,Emma Erdman,"The article is a call to action for Jews and the United Nations to both fight back and work to stop the murders of Jews in German-occupied European countries. It asks for the United Nations to not hesitate, and to perform retaliatory air strikes in Berlin, and to open up borders to allow Jews escaping from the atrocities to gain asylum. Link to article: http://www.idaillinois.org/cdm/compoundobject/collection/p16614coll14/id/64963/rec/14","Great summary on this article, Emma. One other person submitted this article in the past. We'd love to get new data. You can go to ""Menu"" and ""Explore User Research"" and search by newspaper name to see whether we already approved certain articles into the database or not. Thank you for your work! -Eric",https://newspapers.ushmm.org/article/19435,https://newspapers.ushmm.org/manager/article/photo/15620/original,Illinois,Chicago,41.8781136,-87.6297982
19404,News Article,The Milwaukee Journal,Milwaukee,Wisconsin,"Tuesday, November 24, 1942",4,Death Faces Polish Jews,,AP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Emilie James,Discussed Nazi Gestapo chief and an order for the extermination of half the Jewish population in Poland. The article also discussed methods for this extermination and the evidence of its occurrence. Link to article: https://news.google.com/newspapers?id=_AIaAAAAIBAJ&sjid=tiMEAAAAIBAJ&pg=1511%2C3415523,"Please remember to include the byline. In this case, you would write ""AP"" for Associated Press. You can also check ""Menu"" and ""Explore User Research"" and search by newspaper name, as we'd love to get articles we haven't seen before (one other person found this article in the past.) It is an important story, though. Thank you for your work, Emilie! -Eric",https://newspapers.ushmm.org/article/19404,https://newspapers.ushmm.org/manager/article/photo/15589/original,Wisconsin,Milwaukee,43.0389025,-87.9064736
19396,News Article,The Monitor/ Valley Evening Monitor/ Star-Monitor-Herald,McAllen,Texas,"Wednesday, November 25, 1942",1,Red Offensive Sweeps into New Areas,Two Million Jews Slain by Germans,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Ryan Liu,,"Hi Ryan,
Thanks for researching for History Unfolded. Your article has been published in our database.
-Bethany",https://newspapers.ushmm.org/article/19396,https://www.newspapers.com/clip/23757581/,Texas,McAllen,26.2034071,-98.23001239999999
19391,News Article,The Pampa Daily News/The Pampa News,Pampa,Texas,"Wednesday, November 25, 1942",1,Hitler Order All Jews In Europe Be Dead In '42,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Ryan Liu,,"Hi Ryan,
Thanks for researching for History Unfolded. This article has been published in our database.
-Bethany",https://newspapers.ushmm.org/article/19391,https://www.newspapers.com/clip/23782347/,Texas,Pampa,35.5361559,-100.9598709
19390,News Article,The Fresno Bee The Republican,Fresno,California,"Wednesday, November 25, 1942",7,Wise Describes Plan to Liquidate European Jews,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Ryan Liu,,"Hi Ryan,
Thanks for researching for History Unfolded. Your submission has been published in our database. 
-Bethany",https://newspapers.ushmm.org/article/19390,https://www.newspapers.com/clip/23756845/,California,Fresno,36.7377981,-119.7871247
19389,Editorial or Opinion Piece,The Fresno Bee The Republican,Fresno,California,"Wednesday, December 2, 1942",17,Jewish Day of Mourning Also Is A Time of Hope,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Cole Drew,,"Hi Cole,
Thanks for researching for History Unfolded. This was an interesting article! It was published in our database.
-Bethany",https://newspapers.ushmm.org/article/19389,https://www.newspapers.com/clip/23782984/,California,Fresno,36.7377981,-119.7871247
19388,News Article,Oakland Tribune,Oakland,California,"Wednesday, November 25, 1942",1,"German Tunisia Drive Stopped; Russians Kill, Capture 100,000",Hitler Plans to Wipe Out All the Jews in Nazi Occupied Lands,Kenneth L. Dixon (AP),Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Ryan Liu,,"Hi Ryan,
Thanks for researching for History Unfolded. Your submission has been published in our database.
-Bethany",https://newspapers.ushmm.org/article/19388,https://www.newspapers.com/clip/23756432/,California,Oakland,37.8043514,-122.2711639
19383,News Article,The New York Times,New York,New York,"Wednesday, November 25, 1942",10,Himmler Program Kills Polish Jews,"Slaughter of 250,000 in Plan to Wipe Out Half in Country This Year is Reported",James MacDonald,Nazi Plan to Kill All Jews Confirmed,Carroll University Newspaper Archive (http://archives.carrollu.edu/),Published,Clara Clifford,"This article is relevant to the event: Nazi Plan to Kill All Jews Confirmed. The article details the heinous and gruesome tactics that Nazis in Germany were utilizing to exterminate the Jews. Although the United States had their suspicions about what Nazi Germany was doing overseas, nothing was confirmed until Stephen Wise held a press conference. During this press conference, held on November 24th, 1942,  he detailed that an estimated 2,000,000 Jews had been murdered as a part of Hitler's campaign for lebenstraum. This information opened the eyes of Americans to the severity of what was occurring overseas in Europe.","Clara, your summary actually addresses two very closely related but technically two separate articles. I adjusted the sub-headline and byline in your entry to reflect the first of the two articles. Good summary! -Eric",https://newspapers.ushmm.org/article/19383,https://newspapers.ushmm.org/manager/article/photo/15571/original,New+York,New+York,40.7127753,-74.0059728
